plan,office,district,DEM,REP,TOT,margin,winner
2012,WAG,64,12330.063189457616,10146.955959263501,22491.0186772454,9.70657337278727,dem
2012,WAG,65,10225.742102680082,6777.985433941137,17023.726384547484,20.252655563522744,dem
2012,WAG,66,9793.101091439585,4267.9496664469425,14084.73266858749,39.227946706543634,dem
2012,WAG,67,11054.357073142211,16174.550700159682,27235.907773301893,-18.799423428935828,rep
2012,WAG,68,11522.246545870734,14109.21505164542,25644.458231384615,-10.087826704830372,rep
2012,WAG,69,8674.165455342443,14045.241077023575,22726.778997680853,-23.63324614644786,rep
2012,WAG,70,10168.474445543945,14706.003220983865,24884.47653145403,-18.234375031777233,rep
2012,WAG,71,15016.59093054207,11824.345263505254,26856.936194047325,11.88611256314619,dem
2012,WAG,72,10518.341397537639,15627.80409235488,26155.14548989252,-19.535210373009615,rep
2012,WAG,73,13145.4267572782,12619.562866549562,25778.98962382776,2.039893333300297,dem
2012,WAG,74,14688,14744,29442,-0.19020446980504424,rep
2012,WAG,75,9496.856619887643,16564.175711214462,26070.032331102106,-27.10897708744057,rep
2012,WAG,76,33402.93552724656,3688.3707987735024,37141.306326020065,80.00409158375763,dem
2012,WAG,77,28735.40439534292,3379.1428991088037,32136.20771214062,78.9024695239783,dem
2012,WAG,78,30404.291648960152,6957.921852791332,37382.540034972,62.7201088375331,dem
2012,WAG,79,27458.52826503531,12309.371071563388,39800.042700407364,38.063168191819216,dem
2012,WAG,80,24389.031758905137,12101.496690530392,36507.43867044979,33.657620243626255,dem
2012,WAG,81,15059.420157397983,11783.842378153216,26848.263039329537,12.200334056793283,dem
2012,WAG,82,13905.155949435084,14318.537896168786,28241.773267548713,-1.4637251804889284,rep
2012,WAG,83,10871.835815808134,22069.655721375508,32967.20640866485,-33.96654168011101,rep
2012,WAG,84,13166.571658774772,15067.432160284065,28256.429196425794,-6.727178753887758,rep
2012,WAG,85,11528.425388694312,12415.486126404143,23949.912193064556,-3.7038162418261686,rep
2012,WAG,86,11462.412206095301,17578.758437013843,29052.797499828208,-21.052520780330052,rep
2012,WAG,87,8712.240888874738,16637.644247978093,25359.88513685283,-31.251732081334264,rep
2012,WAG,88,13364.120599335045,13543.683895396838,26928.26984311923,-0.6668207690576022,rep
2012,WAG,89,9611.823805403335,17435.485096531935,27070.914564676626,-28.900616831532066,rep
2012,WAG,90,9236.080542988242,5991.2438687236645,15243.542130831805,21.286631718631355,dem
2012,WAG,91,16889.67588401227,8785.6074290746,25699.005950328163,31.53456001606235,dem
2012,WAG,92,10272,13315,23595,-12.896800169527445,rep
2012,WAG,93,12278.771344363178,16643.612151832447,28931.664225085875,-15.086725649486254,rep
2012,WAG,94,15275.517214685033,14440.747636423148,29729.47170428539,2.8078856784446495,dem
2012,WAG,95,16572.378785314966,8347.363636304124,24938.534113896425,32.98114921850054,dem
2012,WAG,96,11756.621593643587,12936.409158600763,24706.033341863586,-4.775301436018325,rep
2012,WAG,97,10975.38066666684,14335.534471467454,25329.624514398158,-13.265707128388716,rep
2012,WAG,98,12181.813772193891,18485.566867465524,30679.550013185002,-20.547084597272452,rep
2012,WAG,99,11416.019563943662,23162.961152838092,34597.986007577216,-33.952674546783626,rep
2012,WSA,1,11981.426086956522,20020.626086956523,32028.05217391304,-25.100496141154526,rep
2012,WSA,2,9938.733041274381,18539.557186899376,28534.347058195573,-30.14200439941268,rep
2012,WSA,3,1144.2579054668415,21466.42351065877,22969.681416125608,-88.4738679524087,rep
2012,WSA,4,12302.03757246967,14769.449090612758,27095.60915369957,-9.106314990545966,rep
2012,WSA,5,10957.748114020776,18712.97239144137,30290.76177206658,-25.602605625363562,rep
2012,WSA,6,6619.229314322243,14001.087898496346,24690.708274271103,-29.897314010494995,rep
2012,WSA,7,12317,7323,19663,25.39795555103494,dem
2012,WSA,8,5709.187667560322,0,5824.174262734585,98.0257013271393,dem
2012,WSA,9,7926.4442109975535,2595.3870967741937,10546.844712597484,50.5464644592309,dem
2012,WSA,10,16977.02593525148,0,17128.91205205939,99.11327633450223,dem
2012,WSA,11,13369.346175520051,49.46276948590381,13572.541200700241,98.13846360139942,dem
2012,WSA,12,13052.397602546884,2758.7755734214493,15850.42686585094,64.94223856710508,dem
2012,WSA,13,17160.247977597603,12859.98624279708,30159.5243332573,14.258387126015009,dem
2012,WSA,14,19231.14265834167,14571.882658149461,33821.862766229664,13.775882281813196,dem
2012,WSA,15,4483.9331961497155,14842.92375254725,19976.662080396953,-51.8554627129764,rep
2012,WSA,16,13166.73143990661,0,13331.951792266616,98.76071894847502,dem
2012,WSA,17,15974.009715959288,2377.339821736822,18387.30463076469,73.94596525840562,dem
2012,WSA,18,13387.8083315347,12,13567.360397367842,98.58814050616431,dem
2012,WSA,19,25559.530385787577,278.26589595375725,26268.751736922917,96.2408291913578,dem
2012,WSA,20,16492.20434494887,8764.347007272048,25284.549425438643,30.563555662581308,dem
2012,WSA,21,11539.941747572815,13601.718446601943,25158.660194174758,-8.195097366538274,rep
2012,WSA,22,12966.23096150327,21002.52167155361,33995.2037243287,-23.639483896662643,rep
2012,WSA,23,19626.530301742318,15222.20818314281,34879.36323758286,12.627300815669152,dem
2012,WSA,24,16470.386978841932,14984.602915255842,31536.6789464206,4.71128892839468,dem
2012,WSA,25,0,18942.387807012703,19573.434853592607,-96.7760025192304,rep
2012,WSA,26,9099.738879648146,15367.164964839922,24740.62362226995,-25.33253074328422,rep
2012,WSA,27,12.576850688932172,17210.176284685334,26358.350547796526,-65.245355178092,rep
2012,WSA,28,9494.176893779095,17598.787558188742,27094.966991112993,-29.91186764341849,rep
2012,WSA,29,10043.459630522586,14508.31521859144,24559.774849114026,-18.179546089079558,rep
2012,WSA,30,13599.344845351341,16002.879833115605,29624.22213932179,-8.113411303967794,rep
2012,WSA,31,11245.641254137216,15700.830390611509,26962.068538754946,-16.52391443954108,rep
2012,WSA,32,7850.9987044799145,16770.4763095575,25644.54655752113,-34.78118665530332,rep
2012,WSA,33,7090.405579230049,18376.5585745257,27976.980988688807,-40.34085378925869,rep
2012,WSA,34,12171.696113074206,21367.296819787985,33547.99293286219,-27.41028569165508,rep
2012,WSA,35,640,17958.19222462203,26021.22678185745,-66.55409589180722,rep
2012,WSA,36,6919.921051925431,19610.392326463938,27573.300111391025,-46.024491893503324,rep
2012,WSA,37,10977.08720491577,16302.38565550247,27406.35190943204,-19.430891306456484,rep
2012,WSA,38,1538.3299992490047,22749.483509230897,25252.830338777498,-83.99515311917601,rep
2012,WSA,39,457,20082.93047463909,20914.93047463909,-93.83693863308315,rep
2012,WSA,40,507,18636.62516733601,24848.66265060241,-72.960164586147215,rep
2012,WSA,41,2514.468091517857,18777.569673211885,21729.951522429947,-74.84186775523654,rep
2012,WSA,42,9594.729923359986,16717.223536202273,26463.07390677012,-26.91483853287399,rep
2012,WSA,43,14626.570634359452,11915.586442133417,26564.217214358847,10.205398376130798,dem
2012,WSA,44,13788.944895249366,8139.520253815637,21942.84881544277,25.746085610624174,dem
2012,WSA,45,10474.375381149255,8879.242683153252,19367.618064302507,8.23608093003485,dem
2012,WSA,46,22504.571303353827,10216.103747171574,32750.905885946057,37.52100048461692,dem
2012,WSA,47,25263.47222520066,7094.080001136548,32390.143898909188,56.095435329869005,dem
2012,WSA,48,27873.051644697207,1328.1710445622527,29595.107775755627,89.69347502049165,dem
2012,WSA,49,8394,14186,22596,-25.632855372632317,rep
2012,WSA,50,8365.322188449849,15297.659574468085,23665.981762917934,-29.29241413039736,rep
2012,WSA,51,11080.677811550151,13738.340425531915,24835.018237082066,-10.701271038382053,rep
2012,WSA,52,8534,15567.873323574791,24138.674280966887,-29.1394350895274,rep
2012,WSA,53,654.3549955313665,19108.69805662177,20191.825186238068,-91.3951210000973,rep
2012,WSA,54,11872.347610039164,10138.776779234197,22044.329876309446,7.864021453734443,dem
2012,WSA,55,13010.830971280218,14921.283439618444,27947.093764579095,-6.835961135821522,rep
2012,WSA,56,11846.288191453677,19145.819613036016,31057.113346421844,-23.503573368718545,rep
2012,WSA,57,12435.178231695576,9371.866208222826,21819.0444399184,14.039625025321262,dem
2012,WSA,58,9070.235634412773,21149.704754055976,30219.94038846875,-39.97184959455598,rep
2012,WSA,59,1259.997849909835,24726.385331612677,26121.20831382763,-89.83653129583817,rep
2012,WSA,60,11637.479639374536,21401.198347814858,33067.69267121481,-29.526458968634262,rep
2012,WSA,61,10008.362951093677,17753.93219779004,27777.27812682389,-27.884550859634587,rep
2012,WSA,62,11697.174838113528,15347.886999648344,27837.38804788803,-13.11442063190188,rep
2012,WSA,63,702.6310778729218,17013.8987592416,23715.334245012375,-68.77941298592128,rep
2012,WSA,64,12464.165224415998,9825.0412626919,22379.22461554177,11.79274084362733,dem
2012,WSA,65,10569.711519061588,6427.590252294293,17022.30061928215,24.333498505338774,dem
2012,WSA,66,10274.364486130306,374.5040075436115,13394.442813300142,73.91020751349605,dem
2012,WSA,67,9354.251346121842,17672.49543734641,27033.768597823273,-30.769827969506046,rep
2012,WSA,68,9904.06233577557,15419.397960415487,25341.446831664904,-21.76409129785099,rep
2012,WSA,69,7179.084863131107,15286.26329607173,22505.500274909547,-36.023098060072805,rep
2012,WSA,70,8542.597243855858,16323.850466992342,24883.444613065883,-31.27080411950151,rep
2012,WSA,71,15488.888379290505,11597.672834942165,27103.563176941207,14.356841271921228,dem
2012,WSA,72,9960.883671111977,16309.602218719341,26281.485889831318,-24.156619508578753,rep
2012,WSA,73,12230,12994.044662654418,25345.149029093598,-3.0145597557046324,rep
2012,WSA,74,14126,15316,29455,-4.040061110168058,rep
2012,WSA,75,560.5973597359736,20563.58817562941,21795.061637676205,-91.77762902636213,rep
2012,WSA,76,34305.13422388806,0.076687116564417,34831.76185072289,98.48786198008396,dem
2012,WSA,77,28964.573383642957,560.1788374286128,29854.911008935647,95.14144770926579,dem
2012,WSA,78,30232.946389945853,6792.402146978716,37063.01841275834,63.245103196716734,dem
2012,WSA,79,27217.628312589168,12032.20112312453,39285.72478006891,38.65380433853866,dem
2012,WSA,80,24139.35066676909,11865.198928543068,36031.2142432024,34.065329176469945,dem
2012,WSA,81,12593.476070528966,12474.105006051115,25224.667822658215,0.47323146261860627,dem
2012,WSA,82,13441.325543623478,14566.343486206875,28028.669252451768,-4.0138114744244895,rep
2012,WSA,83,4612.500399629004,22996.698193174536,30963.31717159941,-59.37412226106101,rep
2012,WSA,84,8100.642397272096,16919.788171759672,25287.78551258904,-34.87512091597397,rep
2012,WSA,85,10540.511987642412,13270.871766089778,23821.431016829265,-11.46177900277457,rep
2012,WSA,86,542.5877709726799,22500.34065358928,23666.67621176035,-92.77920011304943,rep
2012,WSA,87,7685.131512195122,17682.394306310896,25376.54409526842,-39.39568270834724,rep
2012,WSA,88,12268.889019036194,14373.833997068212,26661.984439970867,-7.894929887050517,rep
2012,WSA,89,8965.006858434104,17971.407776537748,26952.68552514673,-33.415597528122795,rep
2012,WSA,90,9067.054923019632,6030.603118964189,15116.537019763653,20.086953778405253,dem
2012,WSA,91,16487.318915679254,9006.29172740958,25517.57809265496,29.31715212590269,dem
2012,WSA,92,9041,14555,23608,-23.356489325652323,rep
2012,WSA,93,11296.657160839217,17580.413475429395,28888.114368123617,-21.752047345547567,rep
2012,WSA,94,15313.49256708343,14702.005729541617,30026.70595044277,2.036476590376024,dem
2012,WSA,95,16701.413614734753,8253.080815912928,24976.285322284504,33.825417550319216,dem
2012,WSA,96,10390.539902177277,14494.511638427406,24897.054130223918,-16.483764363383415,rep
2012,WSA,97,1969.290306869174,16754.14679215659,19423.951191330558,-76.11662704283513,rep
2012,WSA,98,11610.153395909087,18339.036053671345,29964.551415404894,-22.4561434759304,rep
2012,WSA,99,8115.793485948603,23801.776482879683,32079.456799994452,-48.89728368758973,rep
2012,WST,1,13049.44347826087,18011.68695652174,31738.06086956522,-15.634992631258532,rep
2012,WST,2,10498.691825418584,17657.065755156953,28960.399732213107,-24.717800845048416,rep
2012,WST,3,11875.453985115653,16366.713932390381,28962.467250339017,-15.507173157777693,rep
2012,WST,4,12584.501474791055,13897.929220471033,27147.749908544083,-4.838072216315092,rep
2012,WST,5,10710.751318375847,18798.411486068457,30325.47484466461,-26.66952523948865,rep
2012,WST,6,7475.237999944412,16767.362294671893,24849.6846632758,-37.39332881137072,rep
2012,WST,7,12016,7256,19813,24.024630293241806,dem
2012,WST,8,5351.241286863271,1257.7882037533511,6751.005361930294,60.63471829238025,dem
2012,WST,9,7753.318485432745,2810.636843684979,10818.024998601015,45.68931614030243,dem
2012,WST,10,16710.927877640712,1721.9711395436968,18610.57963042417,80.53997798968815,dem
2012,WST,11,12726.790091976942,2114.8759552025444,15053.819197316383,70.493168528729,dem
2012,WST,12,12806.852795407001,2844.851302807411,15905.466962967563,62.63256222400735,dem
2012,WST,13,16153.775280333037,14556.369223463298,31245.746861707823,5.112395181141871,dem
2012,WST,14,18578.58573264567,14580.893396510557,33632.57665711163,11.886369506838834,dem
2012,WST,15,11790.086183478004,12628.381177430589,24963.940755128042,-3.3580234874591444,rep
2012,WST,16,12735.76106022896,1240.979964045057,14184.316152453934,81.03866956035995,dem
2012,WST,17,15818.66393374369,2297.330174096444,18386.75811450595,73.53843279734996,dem
2012,WST,18,12770.529175214599,1614.1233793504464,14618.066646984113,76.31929765599924,dem
2012,WST,19,24148.587260686014,5278.893506312616,29920.489014687984,63.06612751252245,dem
2012,WST,20,15809.291865468917,8895.314836954733,25260.53225989258,27.37067040939535,dem
2012,WST,21,11754.820388349515,12627.754854368932,24904.635922330097,-3.5051083209641343,rep
2012,WST,22,12471.612851370668,20976.55736392486,34033.69690769733,-24.989775679146536,rep
2012,WST,23,18644.228111186698,15783.504169840251,34876.174001687534,8.202516540971573,dem
2012,WST,24,15963.109685657975,15813.888716409514,32287.437583033246,0.46216417411481525,dem
2012,WST,25,8630.227274014942,14953.112235480403,24253.139381866924,-26.070377372229274,rep
2012,WST,26,9588.674940526265,14490.701749399503,24674.855601243573,-19.866486305298515,rep
2012,WST,27,11122.032439412442,16146.114937350836,27929.937058905292,-17.988162620425584,rep
2012,WST,28,9190.169276343631,17077.72788827761,26942.966991112993,-29.275018651567407,rep
2012,WST,29,9706.16582147031,14071.592946460034,24444.053228105975,-17.85885132982087,rep
2012,WST,30,13484.719854091152,15408.400372591952,29541.950400191356,-6.511690976531936,rep
2012,WST,31,11049.68241013081,15116.21326360168,26809.53169107189,-15.168227853920724,rep
2012,WST,32,9087.931534876745,16184.286190966197,25858.60539281257,-27.44291329052839,rep
2012,WST,33,10357.689060766914,17593.71309126698,28633.887745088872,-25.27084025375196,rep
2012,WST,34,12084.69964664311,20429.335689045936,33205.010600706715,-25.13065314975453,rep
2012,WST,35,8808.187904967603,16981.63930885529,26483.952483801295,-30.86190178330412,rep
2012,WST,36,8420.799914445248,18526.53926236951,27626.27692736059,-36.58017102520142,rep
2012,WST,37,12038.307532943349,15563.78320067094,28347.292847338325,-12.436727862211422,rep
2012,WST,38,12985.454622563855,19138.997264149082,32789.39690889143,-18.766867407422744,rep
2012,WST,39,8358.79266488431,17090.405890286384,26100.59983608588,-33.453687962105825,rep
2012,WST,40,8158.524765729585,16845.37081659973,25673.95983935743,-33.83524047409884,rep
2012,WST,41,8715.590335285813,15493.676085563007,25003.402721414,-27.108653273308857,rep
2012,WST,42,10970.60913240263,15484.982658618816,27208.151785073613,-16.59198890787124,rep
2012,WST,43,13856.062945091342,11793.759342015199,26405.033882629876,7.8102668311014645,dem
2012,WST,44,12915.936952394137,8251.414905200692,21840.830932885256,21.356889129021994,dem
2012,WST,45,10052.394623581195,8558.424008900665,19223.205055272992,7.7717040960905095,dem
2012,WST,46,21906.200786782312,10059.532874940405,32680.49900357387,36.24996029144592,dem
2012,WST,47,24893.427569189873,7035.383379995703,32472.109380943322,54.99502351293013,dem
2012,WST,48,26598.735996039606,5608.589321435109,32715.220662788037,64.16018675515083,dem
2012,WST,49,9403,12336,22266,-13.172550076349593,rep
2012,WST,50,9100.328267477204,13712.613981762917,23482.96960486322,-19.640981493799366,rep
2012,WST,51,11956.671732522796,11927.386018237083,24484.03039513678,0.11961149293267526,dem
2012,WST,52,9298.175455948096,14593.131360525378,24481.690105629623,-21.62822861383943,rep
2012,WST,53,8460.16479467334,15612.135246891854,24726.478559858147,-28.924338881919397,rep
2012,WST,54,11534.195838404275,9535.45641804698,21729.49947594253,9.198276391824711,dem
