CNTY_NAME,rep_unit,plan,district,prop_of_rep_unit,total_votes
WAUKESHA,CITY OF NEW BERLIN WARD 7,pmc,84,1,1261
WAUKESHA,CITY OF NEW BERLIN WARD 8,evers,15,1,776
WAUKESHA,CITY OF NEW BERLIN WARD 8,old,15,1,776
WAUKESHA,CITY OF NEW BERLIN WARD 8,pmc,84,1,776
WAUKESHA,CITY OF NEW BERLIN WARD 9,evers,15,1,786
WAUKESHA,CITY OF NEW BERLIN WARD 9,old,15,1,786
WAUKESHA,CITY OF NEW BERLIN WARD 9,pmc,84,1,786
WAUKESHA,"CITY OF OCONOMOWOC WARDS 1,2,3",evers,24,1,2684
WAUKESHA,"CITY OF OCONOMOWOC WARDS 1,2,3",old,38,1,2684
WAUKESHA,"CITY OF OCONOMOWOC WARDS 1,2,3",pmc,99,1,2684
WAUKESHA,CITY OF OCONOMOWOC WARDS 10-12,evers,24,0.07852292020373515,2374
WAUKESHA,CITY OF OCONOMOWOC WARDS 10-12,evers,97,0.9214770797962648,2374
WAUKESHA,CITY OF OCONOMOWOC WARDS 10-12,old,38,1,2374
WAUKESHA,CITY OF OCONOMOWOC WARDS 10-12,pmc,99,1,2374
WAUKESHA,CITY OF OCONOMOWOC WARDS 4-6,evers,24,0.6905920519059205,2515
WAUKESHA,CITY OF OCONOMOWOC WARDS 4-6,evers,97,0.30940794809407945,2515
WAUKESHA,CITY OF OCONOMOWOC WARDS 4-6,old,38,1,2515
WAUKESHA,CITY OF OCONOMOWOC WARDS 4-6,pmc,99,1,2515
WAUKESHA,"CITY OF OCONOMOWOC WARDS 7,8,9",evers,24,0.26557711950970375,2529
WAUKESHA,"CITY OF OCONOMOWOC WARDS 7,8,9",evers,99,0.7344228804902962,2529
WAUKESHA,"CITY OF OCONOMOWOC WARDS 7,8,9",old,38,1,2529
WAUKESHA,"CITY OF OCONOMOWOC WARDS 7,8,9",pmc,99,1,2529
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",evers,22,0.0010162601626016261,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",evers,98,0.9959349593495935,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",evers,99,0.003048780487804878,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",old,14,3.3875338753387534e-4,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",old,22,6.775067750677507e-4,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",old,98,0.9959349593495935,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",old,99,0.003048780487804878,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",pmc,14,0.0010162601626016261,2980
WAUKESHA,"CITY OF PEWAUKEE WARDS 1-3,11",pmc,98,0.9989837398373984,2980
WAUKESHA,CITY OF PEWAUKEE WARDS 4-7,evers,98,1,3381
WAUKESHA,CITY OF PEWAUKEE WARDS 4-7,old,98,1,3381
WAUKESHA,CITY OF PEWAUKEE WARDS 4-7,pmc,15,3.0003000300030005e-4,3381
WAUKESHA,CITY OF PEWAUKEE WARDS 4-7,pmc,98,0.9996999699969997,3381
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,evers,13,0.002511661284535343,2894
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,evers,98,0.9974883387154646,2894
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,old,13,0.002511661284535343,2894
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,old,98,0.9974883387154646,2894
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,pmc,14,0.002511661284535343,2894
WAUKESHA,CITY OF PEWAUKEE WARDS 8-10,pmc,98,0.9974883387154646,2894
WAUKESHA,CITY OF WAUKESHA WARD 1,evers,15,0.8513931888544891,432
WAUKESHA,CITY OF WAUKESHA WARD 1,evers,98,0.14860681114551083,432
WAUKESHA,CITY OF WAUKESHA WARD 1,old,98,1,432
WAUKESHA,CITY OF WAUKESHA WARD 1,pmc,14,1,432
WAUKESHA,CITY OF WAUKESHA WARD 10,evers,97,0.5132743362831859,343
WAUKESHA,CITY OF WAUKESHA WARD 10,evers,98,0.48672566371681414,343
WAUKESHA,CITY OF WAUKESHA WARD 10,old,97,0.5132743362831859,343
WAUKESHA,CITY OF WAUKESHA WARD 10,old,98,0.48672566371681414,343
WAUKESHA,CITY OF WAUKESHA WARD 10,pmc,14,0.5132743362831859,343
WAUKESHA,CITY OF WAUKESHA WARD 10,pmc,15,0.48672566371681414,343
WAUKESHA,CITY OF WAUKESHA WARD 10A,evers,97,1,207
WAUKESHA,CITY OF WAUKESHA WARD 10A,old,97,1,207
WAUKESHA,CITY OF WAUKESHA WARD 10A,pmc,15,1,207
WAUKESHA,CITY OF WAUKESHA WARD 11,evers,15,0.3074581430745814,740
WAUKESHA,CITY OF WAUKESHA WARD 11,evers,97,0.6925418569254186,740
WAUKESHA,CITY OF WAUKESHA WARD 11,old,97,1,740
WAUKESHA,CITY OF WAUKESHA WARD 11,pmc,15,1,740
WAUKESHA,CITY OF WAUKESHA WARD 12,evers,98,1,833
WAUKESHA,CITY OF WAUKESHA WARD 12,old,98,1,833
WAUKESHA,CITY OF WAUKESHA WARD 12,pmc,15,1,833
WAUKESHA,CITY OF WAUKESHA WARD 13,evers,97,1,424
WAUKESHA,CITY OF WAUKESHA WARD 13,old,97,1,424
WAUKESHA,CITY OF WAUKESHA WARD 13,pmc,15,1,424
WAUKESHA,CITY OF WAUKESHA WARD 14,evers,98,1,846
WAUKESHA,CITY OF WAUKESHA WARD 14,old,98,1,846
WAUKESHA,CITY OF WAUKESHA WARD 14,pmc,15,1,846
WAUKESHA,CITY OF WAUKESHA WARD 15,evers,98,1,525
WAUKESHA,CITY OF WAUKESHA WARD 15,old,98,1,525
WAUKESHA,CITY OF WAUKESHA WARD 15,pmc,98,1,525
WAUKESHA,CITY OF WAUKESHA WARD 16,evers,98,1,846
WAUKESHA,CITY OF WAUKESHA WARD 16,old,98,1,846
WAUKESHA,CITY OF WAUKESHA WARD 16,pmc,15,0.11614401858304298,846
WAUKESHA,CITY OF WAUKESHA WARD 16,pmc,98,0.883855981416957,846
WAUKESHA,CITY OF WAUKESHA WARD 17,evers,98,1,961
WAUKESHA,CITY OF WAUKESHA WARD 17,old,98,1,961
WAUKESHA,CITY OF WAUKESHA WARD 17,pmc,15,0.25840336134453784,961
WAUKESHA,CITY OF WAUKESHA WARD 17,pmc,98,0.7415966386554622,961
WAUKESHA,CITY OF WAUKESHA WARD 18,evers,97,1,715
WAUKESHA,CITY OF WAUKESHA WARD 18,old,97,1,715
WAUKESHA,CITY OF WAUKESHA WARD 18,pmc,15,1,715
WAUKESHA,CITY OF WAUKESHA WARD 18A,evers,97,1,51
WAUKESHA,CITY OF WAUKESHA WARD 18A,old,97,1,51
WAUKESHA,CITY OF WAUKESHA WARD 18A,pmc,15,1,51
WAUKESHA,CITY OF WAUKESHA WARD 19,evers,97,1,438
WAUKESHA,CITY OF WAUKESHA WARD 19,old,97,1,438
WAUKESHA,CITY OF WAUKESHA WARD 19,pmc,15,1,438
WAUKESHA,CITY OF WAUKESHA WARD 2,evers,15,0.9898132427843803,480
WAUKESHA,CITY OF WAUKESHA WARD 2,evers,98,0.010186757215619695,480
WAUKESHA,CITY OF WAUKESHA WARD 2,old,98,1,480
WAUKESHA,CITY OF WAUKESHA WARD 2,pmc,14,1,480
WAUKESHA,CITY OF WAUKESHA WARD 20,evers,97,1,431
WAUKESHA,CITY OF WAUKESHA WARD 20,old,97,1,431
WAUKESHA,CITY OF WAUKESHA WARD 20,pmc,15,1,431
WAUKESHA,CITY OF WAUKESHA WARD 21,evers,97,1,500
WAUKESHA,CITY OF WAUKESHA WARD 21,old,97,1,500
WAUKESHA,CITY OF WAUKESHA WARD 21,pmc,15,1,500
WAUKESHA,CITY OF WAUKESHA WARD 22,evers,97,1,873
WAUKESHA,CITY OF WAUKESHA WARD 22,old,97,1,873
WAUKESHA,CITY OF WAUKESHA WARD 22,pmc,15,0.9156214367160775,873
WAUKESHA,CITY OF WAUKESHA WARD 22,pmc,84,0.08437856328392246,873
WAUKESHA,CITY OF WAUKESHA WARD 23,evers,97,1,501
WAUKESHA,CITY OF WAUKESHA WARD 23,old,97,1,501
WAUKESHA,CITY OF WAUKESHA WARD 23,pmc,84,1,501
WAUKESHA,CITY OF WAUKESHA WARD 24,evers,15,0.7300995024875622,786
WAUKESHA,CITY OF WAUKESHA WARD 24,evers,97,0.26990049751243783,786
WAUKESHA,CITY OF WAUKESHA WARD 24,old,97,1,786
WAUKESHA,CITY OF WAUKESHA WARD 24,pmc,15,1,786
WAUKESHA,CITY OF WAUKESHA WARD 25,evers,15,0.745119305856833,921
WAUKESHA,CITY OF WAUKESHA WARD 25,evers,97,0.25488069414316705,921
WAUKESHA,CITY OF WAUKESHA WARD 25,old,97,1,921
WAUKESHA,CITY OF WAUKESHA WARD 25,pmc,15,1,921
WAUKESHA,CITY OF WAUKESHA WARD 26,evers,97,1,541
WAUKESHA,CITY OF WAUKESHA WARD 26,old,97,1,541
WAUKESHA,CITY OF WAUKESHA WARD 26,pmc,15,1,541
WAUKESHA,CITY OF WAUKESHA WARD 27,evers,15,1,897
WAUKESHA,CITY OF WAUKESHA WARD 27,old,97,1,897
WAUKESHA,CITY OF WAUKESHA WARD 27,pmc,15,1,897
WAUKESHA,CITY OF WAUKESHA WARD 28,evers,15,0.9952774498229043,842
WAUKESHA,CITY OF WAUKESHA WARD 28,evers,84,0.004722550177095631,842
WAUKESHA,CITY OF WAUKESHA WARD 28,old,83,0.004722550177095631,842
WAUKESHA,CITY OF WAUKESHA WARD 28,old,97,0.9952774498229043,842
WAUKESHA,CITY OF WAUKESHA WARD 28,pmc,15,1,842
WAUKESHA,CITY OF WAUKESHA WARD 29,evers,15,1,611
WAUKESHA,CITY OF WAUKESHA WARD 29,old,97,1,611
WAUKESHA,CITY OF WAUKESHA WARD 29,pmc,15,1,611
WAUKESHA,CITY OF WAUKESHA WARD 3,evers,98,1,647
WAUKESHA,CITY OF WAUKESHA WARD 3,old,98,1,647
WAUKESHA,CITY OF WAUKESHA WARD 3,pmc,14,1,647
WAUKESHA,CITY OF WAUKESHA WARD 30,evers,15,0.644808743169399,560
WAUKESHA,CITY OF WAUKESHA WARD 30,evers,97,0.3551912568306011,560
WAUKESHA,CITY OF WAUKESHA WARD 30,old,97,1,560
WAUKESHA,CITY OF WAUKESHA WARD 30,pmc,15,1,560
WAUKESHA,CITY OF WAUKESHA WARD 31,evers,84,0.001968503937007874,504
WAUKESHA,CITY OF WAUKESHA WARD 31,evers,97,0.9980314960629921,504
WAUKESHA,CITY OF WAUKESHA WARD 31,old,83,0.001968503937007874,504
WAUKESHA,CITY OF WAUKESHA WARD 31,old,97,0.9980314960629921,504
WAUKESHA,CITY OF WAUKESHA WARD 31,pmc,15,1,504
WAUKESHA,CITY OF WAUKESHA WARD 32,evers,97,1,665
WAUKESHA,CITY OF WAUKESHA WARD 32,old,97,1,665
WAUKESHA,CITY OF WAUKESHA WARD 32,pmc,15,1,665
WAUKESHA,CITY OF WAUKESHA WARD 33,evers,97,1,426
WAUKESHA,CITY OF WAUKESHA WARD 33,old,97,1,426
WAUKESHA,CITY OF WAUKESHA WARD 33,pmc,15,1,426
WAUKESHA,CITY OF WAUKESHA WARD 34,evers,97,1,520
WAUKESHA,CITY OF WAUKESHA WARD 34,old,97,1,520
WAUKESHA,CITY OF WAUKESHA WARD 34,pmc,15,1,520
WAUKESHA,CITY OF WAUKESHA WARD 35,evers,97,1,362
WAUKESHA,CITY OF WAUKESHA WARD 35,old,97,1,362
WAUKESHA,CITY OF WAUKESHA WARD 35,pmc,15,1,362
WAUKESHA,CITY OF WAUKESHA WARD 35A,evers,97,1,120
WAUKESHA,CITY OF WAUKESHA WARD 35A,old,97,1,120
WAUKESHA,CITY OF WAUKESHA WARD 35A,pmc,15,1,120
WAUKESHA,CITY OF WAUKESHA WARD 36,evers,97,1,1088
WAUKESHA,CITY OF WAUKESHA WARD 36,old,97,1,1088
WAUKESHA,CITY OF WAUKESHA WARD 36,pmc,15,0.25321100917431194,1088
WAUKESHA,CITY OF WAUKESHA WARD 36,pmc,84,0.7467889908256881,1088
WAUKESHA,CITY OF WAUKESHA WARD 37,evers,97,1,969
WAUKESHA,CITY OF WAUKESHA WARD 37,old,97,1,969
WAUKESHA,CITY OF WAUKESHA WARD 37,pmc,84,1,969
WAUKESHA,CITY OF WAUKESHA WARD 38,evers,97,1,602
WAUKESHA,CITY OF WAUKESHA WARD 38,old,97,1,602
WAUKESHA,CITY OF WAUKESHA WARD 38,pmc,84,1,602
WAUKESHA,CITY OF WAUKESHA WARD 39,evers,97,0.027251184834123223,848
WAUKESHA,CITY OF WAUKESHA WARD 39,evers,98,0.9727488151658767,848
WAUKESHA,CITY OF WAUKESHA WARD 39,old,97,0.027251184834123223,848
WAUKESHA,CITY OF WAUKESHA WARD 39,old,98,0.9727488151658767,848
WAUKESHA,CITY OF WAUKESHA WARD 39,pmc,15,1,848
WAUKESHA,CITY OF WAUKESHA WARD 4,evers,97,0.291196388261851,331
WAUKESHA,CITY OF WAUKESHA WARD 4,evers,98,0.708803611738149,331
WAUKESHA,CITY OF WAUKESHA WARD 4,old,97,0.291196388261851,331
WAUKESHA,CITY OF WAUKESHA WARD 4,old,98,0.708803611738149,331
WAUKESHA,CITY OF WAUKESHA WARD 4,pmc,14,0.291196388261851,331
WAUKESHA,CITY OF WAUKESHA WARD 4,pmc,15,0.708803611738149,331
WAUKESHA,CITY OF WAUKESHA WARD 40,evers,97,1,622
WAUKESHA,CITY OF WAUKESHA WARD 40,old,97,1,622
WAUKESHA,CITY OF WAUKESHA WARD 40,pmc,15,1,622
WAUKESHA,CITY OF WAUKESHA WARD 40A,evers,97,1,163
WAUKESHA,CITY OF WAUKESHA WARD 40A,old,97,1,163
WAUKESHA,CITY OF WAUKESHA WARD 40A,pmc,15,1,163
WAUKESHA,CITY OF WAUKESHA WARD 41,evers,97,1,978
WAUKESHA,CITY OF WAUKESHA WARD 41,old,97,1,978
WAUKESHA,CITY OF WAUKESHA WARD 41,pmc,15,1,978
WAUKESHA,CITY OF WAUKESHA WARD 42,evers,98,1,591
WAUKESHA,CITY OF WAUKESHA WARD 42,old,98,1,591
WAUKESHA,CITY OF WAUKESHA WARD 42,pmc,15,0.4889267461669506,591
WAUKESHA,CITY OF WAUKESHA WARD 42,pmc,98,0.5110732538330494,591
WAUKESHA,CITY OF WAUKESHA WARD 43,evers,98,1,1128
WAUKESHA,CITY OF WAUKESHA WARD 43,old,98,1,1128
WAUKESHA,CITY OF WAUKESHA WARD 43,pmc,15,1,1128
WAUKESHA,CITY OF WAUKESHA WARD 44,evers,98,1,1057
WAUKESHA,CITY OF WAUKESHA WARD 44,old,98,1,1057
WAUKESHA,CITY OF WAUKESHA WARD 44,pmc,15,1,1057
WAUKESHA,CITY OF WAUKESHA WARD 45,evers,97,1,585
WAUKESHA,CITY OF WAUKESHA WARD 45,old,97,1,585
WAUKESHA,CITY OF WAUKESHA WARD 45,pmc,15,1,585
WAUKESHA,CITY OF WAUKESHA WARD 46,evers,97,1,749
WAUKESHA,CITY OF WAUKESHA WARD 46,old,97,1,749
WAUKESHA,CITY OF WAUKESHA WARD 46,pmc,15,1,749
WAUKESHA,CITY OF WAUKESHA WARD 47,evers,97,1,379
WAUKESHA,CITY OF WAUKESHA WARD 47,old,97,1,379
WAUKESHA,CITY OF WAUKESHA WARD 47,pmc,15,1,379
WAUKESHA,CITY OF WAUKESHA WARD 5,evers,98,1,517
WAUKESHA,CITY OF WAUKESHA WARD 5,old,98,1,517
WAUKESHA,CITY OF WAUKESHA WARD 5,pmc,15,1,517
WAUKESHA,CITY OF WAUKESHA WARD 6,evers,98,1,614
WAUKESHA,CITY OF WAUKESHA WARD 6,old,98,1,614
WAUKESHA,CITY OF WAUKESHA WARD 6,pmc,14,0.47096774193548385,614
WAUKESHA,CITY OF WAUKESHA WARD 6,pmc,15,0.5290322580645161,614
WAUKESHA,CITY OF WAUKESHA WARD 7,evers,98,1,194
WAUKESHA,CITY OF WAUKESHA WARD 7,old,98,1,194
WAUKESHA,CITY OF WAUKESHA WARD 7,pmc,15,1,194
WAUKESHA,CITY OF WAUKESHA WARD 8,evers,97,1,387
WAUKESHA,CITY OF WAUKESHA WARD 8,old,97,1,387
WAUKESHA,CITY OF WAUKESHA WARD 8,pmc,15,1,387
WAUKESHA,CITY OF WAUKESHA WARD 9,evers,98,1,295
WAUKESHA,CITY OF WAUKESHA WARD 9,old,98,1,295
WAUKESHA,CITY OF WAUKESHA WARD 9,pmc,15,1,295
WAUKESHA,CITY OF WAUKESHA WARD 9A,evers,98,1,44
WAUKESHA,CITY OF WAUKESHA WARD 9A,old,98,1,44
WAUKESHA,CITY OF WAUKESHA WARD 9A,pmc,15,1,44
WAUKESHA,"TOWN OF BROOKFIELD WARDS 1-2,9-11",evers,13,0.7680763983628922,1501
WAUKESHA,"TOWN OF BROOKFIELD WARDS 1-2,9-11",evers,22,0.23192360163710776,1501
WAUKESHA,"TOWN OF BROOKFIELD WARDS 1-2,9-11",old,13,0.7680763983628922,1501
WAUKESHA,"TOWN OF BROOKFIELD WARDS 1-2,9-11",old,14,0.23192360163710776,1501
WAUKESHA,"TOWN OF BROOKFIELD WARDS 1-2,9-11",pmc,14,1,1501
WAUKESHA,TOWN OF BROOKFIELD WARDS 3-8,evers,13,0.5865302642796248,2338
WAUKESHA,TOWN OF BROOKFIELD WARDS 3-8,evers,15,0.4134697357203751,2338
WAUKESHA,TOWN OF BROOKFIELD WARDS 3-8,old,13,1,2338
WAUKESHA,TOWN OF BROOKFIELD WARDS 3-8,pmc,14,1,2338
WAUKESHA,"TOWN OF DELAFIELD WARDS 1-2,5-6",evers,99,1,1817
WAUKESHA,"TOWN OF DELAFIELD WARDS 1-2,5-6",old,99,1,1817
WAUKESHA,"TOWN OF DELAFIELD WARDS 1-2,5-6",pmc,98,1,1817
WAUKESHA,TOWN OF DELAFIELD WARDS 3-4,evers,99,1,1285
WAUKESHA,TOWN OF DELAFIELD WARDS 3-4,old,99,1,1285
WAUKESHA,TOWN OF DELAFIELD WARDS 3-4,pmc,98,1,1285
WAUKESHA,TOWN OF DELAFIELD WARDS 7-11,evers,99,1,2170
WAUKESHA,TOWN OF DELAFIELD WARDS 7-11,old,99,1,2170
WAUKESHA,TOWN OF DELAFIELD WARDS 7-11,pmc,98,1,2170
WAUKESHA,TOWN OF EAGLE WARDS 1-4,evers,33,1,2183
WAUKESHA,TOWN OF EAGLE WARDS 1-4,old,33,1,2183
WAUKESHA,TOWN OF EAGLE WARDS 1-4,pmc,97,1,2183
WAUKESHA,"TOWN OF GENESEE WARDS 1-2,9",evers,97,0.18296973961998592,1439
WAUKESHA,"TOWN OF GENESEE WARDS 1-2,9",evers,99,0.817030260380014,1439
WAUKESHA,"TOWN OF GENESEE WARDS 1-2,9",old,99,1,1439
WAUKESHA,"TOWN OF GENESEE WARDS 1-2,9",pmc,97,1,1439
WAUKESHA,"TOWN OF GENESEE WARDS 3,6-8",evers,97,1,1659
WAUKESHA,"TOWN OF GENESEE WARDS 3,6-8",old,97,1,1659
WAUKESHA,"TOWN OF GENESEE WARDS 3,6-8",pmc,97,1,1659
WAUKESHA,"TOWN OF GENESEE WARDS 4-5,10",evers,97,0.3497191011235955,1478
WAUKESHA,"TOWN OF GENESEE WARDS 4-5,10",evers,99,0.6502808988764045,1478
WAUKESHA,"TOWN OF GENESEE WARDS 4-5,10",old,99,1,1478
WAUKESHA,"TOWN OF GENESEE WARDS 4-5,10",pmc,97,1,1478
WAUKESHA,TOWN OF LISBON WARD 6,evers,24,1,1145
WAUKESHA,TOWN OF LISBON WARD 6,old,22,1,1145
WAUKESHA,TOWN OF LISBON WARD 6,pmc,98,1,1145
WAUKESHA,TOWN OF LISBON WARD 8,evers,22,1,160
WAUKESHA,TOWN OF LISBON WARD 8,old,22,1,160
WAUKESHA,TOWN OF LISBON WARD 8,pmc,98,1,160
WAUKESHA,"TOWN OF LISBON WARDS 1,7",evers,22,1,1424
WAUKESHA,"TOWN OF LISBON WARDS 1,7",old,22,1,1424
WAUKESHA,"TOWN OF LISBON WARDS 1,7",pmc,98,1,1424
WAUKESHA,TOWN OF LISBON WARDS 2-3,evers,22,0.538104705102717,1441
WAUKESHA,TOWN OF LISBON WARDS 2-3,evers,98,0.461895294897283,1441
WAUKESHA,TOWN OF LISBON WARDS 2-3,old,22,0.5394300861497681,1441
WAUKESHA,TOWN OF LISBON WARDS 2-3,old,98,0.46056991385023194,1441
WAUKESHA,TOWN OF LISBON WARDS 2-3,pmc,14,6.626905235255136e-4,1441
WAUKESHA,TOWN OF LISBON WARDS 2-3,pmc,98,0.9993373094764745,1441
WAUKESHA,TOWN OF LISBON WARDS 4-5,evers,22,0.9781553398058253,2120
WAUKESHA,TOWN OF LISBON WARDS 4-5,evers,99,0.021844660194174758,2120
WAUKESHA,TOWN OF LISBON WARDS 4-5,old,22,0.9781553398058253,2120
WAUKESHA,TOWN OF LISBON WARDS 4-5,old,99,0.021844660194174758,2120
WAUKESHA,TOWN OF LISBON WARDS 4-5,pmc,98,1,2120
WAUKESHA,"TOWN OF MERTON WARDS 1-3,7-9,11",evers,99,1,3408
WAUKESHA,"TOWN OF MERTON WARDS 1-3,7-9,11",old,99,1,3408
WAUKESHA,"TOWN OF MERTON WARDS 1-3,7-9,11",pmc,99,1,3408
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",evers,24,0.2916201117318436,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",evers,99,0.7083798882681565,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",old,22,0.0011173184357541898,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",old,38,5.586592178770949e-4,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",old,99,0.9983240223463687,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",pmc,37,0.0011173184357541898,1818
WAUKESHA,"TOWN OF MERTON WARDS 4-6,10",pmc,99,0.9988826815642458,1818
WAUKESHA,"TOWN OF MUKWONAGO WARDS 1-3,7-11",evers,83,1,3170
WAUKESHA,"TOWN OF MUKWONAGO WARDS 1-3,7-11",old,33,1,3170
WAUKESHA,"TOWN OF MUKWONAGO WARDS 1-3,7-11",pmc,97,1,3170
WAUKESHA,"TOWN OF MUKWONAGO WARDS 4-6,12",evers,97,1,1429
WAUKESHA,"TOWN OF MUKWONAGO WARDS 4-6,12",old,97,1,1429
WAUKESHA,"TOWN OF MUKWONAGO WARDS 4-6,12",pmc,97,1,1429
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 1-2,4,10",evers,24,0.6932814021421616,2043
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 1-2,4,10",evers,99,0.30671859785783834,2043
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 1-2,4,10",old,38,0.9995131450827653,2043
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 1-2,4,10",old,99,4.868549172346641e-4,2043
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 1-2,4,10",pmc,99,1,2043
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 3,6-7,11",evers,24,0.7686989314896292,1580
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 3,6-7,11",evers,99,0.23130106851037083,1580
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 3,6-7,11",old,38,1,1580
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 3,6-7,11",pmc,99,1,1580
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 5,8-9",evers,99,1,1739
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 5,8-9",old,38,0.9884991374353076,1739
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 5,8-9",old,99,0.011500862564692352,1739
WAUKESHA,"TOWN OF OCONOMOWOC WARDS 5,8-9",pmc,99,1,1739
WAUKESHA,TOWN OF OTTAWA WARDS 1-5,evers,97,0.5801495016611296,2379
WAUKESHA,TOWN OF OTTAWA WARDS 1-5,evers,99,0.41985049833887045,2379
WAUKESHA,TOWN OF OTTAWA WARDS 1-5,old,99,1,2379
WAUKESHA,TOWN OF OTTAWA WARDS 1-5,pmc,97,1,2379
WAUKESHA,"VILLAGE OF BIG BEND WARDS 1,2,3",evers,83,1,773
WAUKESHA,"VILLAGE OF BIG BEND WARDS 1,2,3",old,83,1,773
WAUKESHA,"VILLAGE OF BIG BEND WARDS 1,2,3",pmc,84,1,773
WAUKESHA,VILLAGE OF BUTLER WARDS 1-3,evers,22,1,838
WAUKESHA,VILLAGE OF BUTLER WARDS 1-3,old,22,1,838
WAUKESHA,VILLAGE OF BUTLER WARDS 1-3,pmc,13,1,838
WAUKESHA,VILLAGE OF CHENEQUA WARD 1,evers,99,1,349
WAUKESHA,VILLAGE OF CHENEQUA WARD 1,old,99,1,349
WAUKESHA,VILLAGE OF CHENEQUA WARD 1,pmc,99,1,349
WAUKESHA,"VILLAGE OF DOUSMAN WARDS 1-4,6",evers,97,0.001644736842105263,1231
WAUKESHA,"VILLAGE OF DOUSMAN WARDS 1-4,6",evers,99,0.9983552631578947,1231
WAUKESHA,"VILLAGE OF DOUSMAN WARDS 1-4,6",old,38,0.004111842105263158,1231
WAUKESHA,"VILLAGE OF DOUSMAN WARDS 1-4,6",old,99,0.9958881578947368,1231
WAUKESHA,"VILLAGE OF DOUSMAN WARDS 1-4,6",pmc,97,1,1231
WAUKESHA,VILLAGE OF EAGLE WARDS 1-3,evers,33,1,1145
WAUKESHA,VILLAGE OF EAGLE WARDS 1-3,old,33,1,1145
WAUKESHA,VILLAGE OF EAGLE WARDS 1-3,pmc,97,1,1145
WAUKESHA,VILLAGE OF ELM GROVE WARDS 1-4,evers,13,1,2188
WAUKESHA,VILLAGE OF ELM GROVE WARDS 1-4,old,13,1,2188
WAUKESHA,VILLAGE OF ELM GROVE WARDS 1-4,pmc,13,1,2188
WAUKESHA,VILLAGE OF ELM GROVE WARDS 5-8,evers,13,1,1763
WAUKESHA,VILLAGE OF ELM GROVE WARDS 5-8,old,13,1,1763
WAUKESHA,VILLAGE OF ELM GROVE WARDS 5-8,pmc,13,1,1763
WAUKESHA,"VILLAGE OF HARTLAND WARDS 1,2,3,4,5,6,7,8,9,10,11,12,13",evers,99,1,5017
WAUKESHA,"VILLAGE OF HARTLAND WARDS 1,2,3,4,5,6,7,8,9,10,11,12,13",old,99,1,5017
WAUKESHA,"VILLAGE OF HARTLAND WARDS 1,2,3,4,5,6,7,8,9,10,11,12,13",pmc,99,1,5017
WAUKESHA,VILLAGE OF LAC LA BELLE WARD 1,evers,24,1,215
WAUKESHA,VILLAGE OF LAC LA BELLE WARD 1,old,38,1,215
WAUKESHA,VILLAGE OF LAC LA BELLE WARD 1,pmc,99,1,215
WAUKESHA,VILLAGE OF LANNON WARDS 1-2,evers,22,1,955
WAUKESHA,VILLAGE OF LANNON WARDS 1-2,old,22,1,955
WAUKESHA,VILLAGE OF LANNON WARDS 1-2,pmc,14,1,955
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 1,evers,24,1,488
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 1,old,22,1,488
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 1,pmc,11,1,488
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 10,evers,22,1,1037
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 10,old,22,1,1037
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 10,pmc,14,1,1037
